"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered"
"prot-a-532","prot-a-1736","Weighted mode",4,0.192363820394138,0.0870166410980169,0.0218143377863771,0.362913303001899,0.114031854244104,TRUE,FALSE
"prot-a-532","prot-a-1736","Penalised mode",4,0.192363820394138,0.0895424432779258,0.016863856481683,0.367863784306593,0.120901969863142,TRUE,FALSE
"prot-a-532","prot-a-1736","Simple mean",4,0.0699166062520367,0.09464098618123,-0.115579726663174,0.255412939167247,0.513603689616032,TRUE,TRUE
"prot-a-532","prot-a-1736","FE IVW",4,0.119622219779352,0.0653109730238871,-0.0275743263442167,0.266818765902921,0.0670141379326488,TRUE,TRUE
"prot-a-532","prot-a-1736","RE IVW",4,0.119622219779352,0.0751002786344739,-0.0275743263442167,0.266818765902921,0.209444895427288,TRUE,TRUE
"prot-a-532","prot-a-1736","FE Egger",4,0.665890568364822,0.0581786064131239,0.551860499795099,0.779920636934544,2.4731283939679e-30,TRUE,TRUE
"prot-a-532","prot-a-1736","RE Egger",4,0.665890568364822,0.0581786064131239,0.551860499795099,0.779920636934544,0.00754714361705281,TRUE,TRUE
"prot-a-532","prot-a-1736","Simple median",4,0.0702523081075205,0.0856412128958776,-0.0976013847607268,0.238106000975768,0.412039641628617,TRUE,TRUE
"prot-a-532","prot-a-1736","Weighted median",4,0.189446955074777,0.0816386374283236,0.0294381659683393,0.349455744181215,0.0203108687709547,TRUE,TRUE
"prot-a-532","prot-a-1736","Penalised median",4,0.189446955074777,0.0832595916563264,0.0262611540608657,0.352632756088688,0.0228833273589458,TRUE,TRUE
"prot-a-532","prot-a-1736","Simple mode",4,0.176056605646673,0.125680260221555,-0.0702721779551954,0.422385389248542,0.255784383505311,TRUE,TRUE
"prot-a-532","prot-a-1736","Weighted mode",4,0.192363820394138,0.0868348397908517,0.0221706618007632,0.362556978987513,0.113540871204246,TRUE,TRUE
"prot-a-532","prot-a-1736","Penalised mode",4,0.192363820394138,0.087860081274924,0.0201612254165252,0.364566415371751,0.116316049025767,TRUE,TRUE
